blocking,ac,track,tier,species,fold,n_positive,f1,prauc
quadtree_adaptive,ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,5,113,0.41509,0.37063
quadtree_adaptive,ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,6,585,0.92135,0.95766
quadtree_adaptive,ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,7,155,0.49655,0.49351
quadtree_adaptive,ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,8,154,0.41221,0.4146
quadtree_adaptive,ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,9,153,0.50172,0.45693
quadtree_adaptive,ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,0,287,0.29975,0.39472
quadtree_adaptive,ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,1,328,0.34437,0.49927
quadtree_adaptive,ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,2,183,0.44203,0.50151
quadtree_adaptive,ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,3,752,0.89796,0.89351
quadtree_adaptive,ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,4,1177,0.78218,0.80871
quadtree_adaptive,ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,5,113,0.46847,0.4937
quadtree_adaptive,ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,6,585,0.91594,0.95013
quadtree_adaptive,ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,7,155,0.5377,0.50484
quadtree_adaptive,ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,8,154,0.41538,0.466
quadtree_adaptive,ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,9,153,0.51724,0.52503
quadtree_adaptive,ACOLITE,ACOLITE_only,warning,Dinophysis_norvegica,0,43,0.0,0.10251
quadtree_adaptive,ACOLITE,ACOLITE_only,warning,Dinophysis_norvegica,1,56,0.03333,0.10991
quadtree_adaptive,ACOLITE,ACOLITE_only,warning,Dinophysis_norvegica,2,43,0.12,0.19984
quadtree_adaptive,ACOLITE,ACOLITE_only,warning,Dinophysis_norvegica,3,134,0.02703,0.12946
quadtree_adaptive,ACOLITE,ACOLITE_only,warning,Dinophysis_norvegica,4,756,0.00526,0.47946
quadtree_adaptive,ACOLITE,ACOLITE_only,warning,Dinophysis_norvegica,5,49,0.03922,0.11226
quadtree_adaptive,ACOLITE,ACOLITE_only,warning,Dinophysis_norvegica,6,56,0.03896,0.05572
quadtree_adaptive,ACOLITE,ACOLITE_only,warning,Dinophysis_norvegica,7,43,0.0,0.09858
quadtree_adaptive,ACOLITE,ACOLITE_only,warning,Dinophysis_norvegica,8,45,0.11765,0.15585
quadtree_adaptive,ACOLITE,ACOLITE_only,warning,Dinophysis_norvegica,9,50,0.0,0.13478
quadtree_adaptive,ACOLITE,ACOLITE_roms,warning,Dinophysis_norvegica,0,43,0.06667,0.11458
quadtree_adaptive,ACOLITE,ACOLITE_roms,warning,Dinophysis_norvegica,1,56,0.0,0.1061
quadtree_adaptive,ACOLITE,ACOLITE_roms,warning,Dinophysis_norvegica,2,43,0.08,0.15356
quadtree_adaptive,ACOLITE,ACOLITE_roms,warning,Dinophysis_norvegica,3,134,0.06667,0.15501
quadtree_adaptive,ACOLITE,ACOLITE_roms,warning,Dinophysis_norvegica,4,756,0.00264,0.50256
quadtree_adaptive,ACOLITE,ACOLITE_roms,warning,Dinophysis_norvegica,5,49,0.11111,0.21264
quadtree_adaptive,ACOLITE,ACOLITE_roms,warning,Dinophysis_norvegica,6,56,0.04348,0.0561
quadtree_adaptive,ACOLITE,ACOLITE_roms,warning,Dinophysis_norvegica,7,43,0.0,0.09647
quadtree_adaptive,ACOLITE,ACOLITE_roms,warning,Dinophysis_norvegica,8,45,0.07692,0.17936
quadtree_adaptive,ACOLITE,ACOLITE_roms,warning,Dinophysis_norvegica,9,50,0.03846,0.19599
quadtree_adaptive,ACOLITE,ACOLITE_only,warning,Karenia,0,800,0.55723,0.93705
quadtree_adaptive,ACOLITE,ACOLITE_only,warning,Karenia,1,118,0.32258,0.43201
quadtree_adaptive,ACOLITE,ACOLITE_only,warning,Karenia,2,553,0.94397,0.99538
quadtree_adaptive,ACOLITE,ACOLITE_only,warning,Karenia,3,135,0.69787,0.75564
quadtree_adaptive,ACOLITE,ACOLITE_only,warning,Karenia,4,248,0.17065,0.35478
quadtree_adaptive,ACOLITE,ACOLITE_only,warning,Karenia,5,124,0.69456,0.71093
quadtree_adaptive,ACOLITE,ACOLITE_only,warning,Karenia,6,132,0.62745,0.73006
quadtree_adaptive,ACOLITE,ACOLITE_only,warning,Karenia,7,132,0.63063,0.76115
quadtree_adaptive,ACOLITE,ACOLITE_only,warning,Karenia,8,133,0.675,0.76888
quadtree_adaptive,ACOLITE,ACOLITE_only,warning,Karenia,9,137,0.72199,0.79691
quadtree_adaptive,ACOLITE,ACOLITE_roms,warning,Karenia,0,800,0.60606,0.95947
quadtree_adaptive,ACOLITE,ACOLITE_roms,warning,Karenia,1,118,0.22892,0.50254
quadtree_adaptive,ACOLITE,ACOLITE_roms,warning,Karenia,2,553,0.97322,0.99641
quadtree_adaptive,ACOLITE,ACOLITE_roms,warning,Karenia,3,135,0.66667,0.73092
quadtree_adaptive,ACOLITE,ACOLITE_roms,warning,Karenia,4,248,0.12593,0.39499
quadtree_adaptive,ACOLITE,ACOLITE_roms,warning,Karenia,5,124,0.3356,0.52417
quadtree_adaptive,ACOLITE,ACOLITE_roms,warning,Karenia,6,132,0.75949,0.80034
quadtree_adaptive,ACOLITE,ACOLITE_roms,warning,Karenia,7,132,0.74359,0.84568
quadtree_adaptive,ACOLITE,ACOLITE_roms,warning,Karenia,8,133,0.76863,0.84166
quadtree_adaptive,ACOLITE,ACOLITE_roms,warning,Karenia,9,137,0.75,0.84618
quadtree_adaptive,ACOLITE,ACOLITE_only,warning,Pseudo-nitzschia,0,114,0.43787,0.54654
quadtree_adaptive,ACOLITE,ACOLITE_only,warning,Pseudo-nitzschia,1,110,0.29091,0.41949
quadtree_adaptive,ACOLITE,ACOLITE_only,warning,Pseudo-nitzschia,2,108,0.53988,0.64009
quadtree_adaptive,ACOLITE,ACOLITE_only,warning,Pseudo-nitzschia,3,215,0.34249,0.40089
quadtree_adaptive,ACOLITE,ACOLITE_only,warning,Pseudo-nitzschia,4,826,0.39936,0.62135
quadtree_adaptive,ACOLITE,ACOLITE_only,warning,Pseudo-nitzschia,5,111,0.61017,0.65215
quadtree_adaptive,ACOLITE,ACOLITE_only,warning,Pseudo-nitzschia,6,301,0.48,0.53952
quadtree_adaptive,ACOLITE,ACOLITE_only,warning,Pseudo-nitzschia,7,112,0.61739,0.68455
quadtree_adaptive,ACOLITE,ACOLITE_only,warning,Pseudo-nitzschia,8,112,0.67308,0.75777
quadtree_adaptive,ACOLITE,ACOLITE_only,warning,Pseudo-nitzschia,9,111,0.60784,0.61299
quadtree_adaptive,ACOLITE,ACOLITE_roms,warning,Pseudo-nitzschia,0,114,0.63388,0.74005
quadtree_adaptive,ACOLITE,ACOLITE_roms,warning,Pseudo-nitzschia,1,110,0.36086,0.48794
quadtree_adaptive,ACOLITE,ACOLITE_roms,warning,Pseudo-nitzschia,2,108,0.62353,0.72855
quadtree_adaptive,ACOLITE,ACOLITE_roms,warning,Pseudo-nitzschia,3,215,0.45355,0.51616
quadtree_adaptive,ACOLITE,ACOLITE_roms,warning,Pseudo-nitzschia,4,826,0.35325,0.62846
quadtree_adaptive,ACOLITE,ACOLITE_roms,warning,Pseudo-nitzschia,5,111,0.64045,0.6711
quadtree_adaptive,ACOLITE,ACOLITE_roms,warning,Pseudo-nitzschia,6,301,0.53602,0.56987
quadtree_adaptive,ACOLITE,ACOLITE_roms,warning,Pseudo-nitzschia,7,112,0.71066,0.80474
quadtree_adaptive,ACOLITE,ACOLITE_roms,warning,Pseudo-nitzschia,8,112,0.76056,0.84783
quadtree_adaptive,ACOLITE,ACOLITE_roms,warning,Pseudo-nitzschia,9,111,0.63636,0.68002
quadtree_adaptive,Baseline,Baseline_only,warning,Alexandrium_catenella,0,69,0.43564,0.48454
quadtree_adaptive,Baseline,Baseline_only,warning,Alexandrium_catenella,1,74,0.60656,0.58489
quadtree_adaptive,Baseline,Baseline_only,warning,Alexandrium_catenella,2,73,0.49123,0.62328
quadtree_adaptive,Baseline,Baseline_only,warning,Alexandrium_catenella,3,189,0.26515,0.35346
quadtree_adaptive,Baseline,Baseline_only,warning,Alexandrium_catenella,4,762,0.06871,0.50065
quadtree_adaptive,Baseline,Baseline_only,warning,Alexandrium_catenella,5,84,0.65714,0.72216
quadtree_adaptive,Baseline,Baseline_only,warning,Alexandrium_catenella,6,207,0.21122,0.33848
quadtree_adaptive,Baseline,Baseline_only,warning,Alexandrium_catenella,7,86,0.41135,0.54059
quadtree_adaptive,Baseline,Baseline_only,warning,Alexandrium_catenella,8,77,0.45902,0.54844
quadtree_adaptive,Baseline,Baseline_only,warning,Alexandrium_catenella,9,75,0.50407,0.57657
quadtree_adaptive,Baseline,Baseline_roms,warning,Alexandrium_catenella,0,69,0.49524,0.53673
quadtree_adaptive,Baseline,Baseline_roms,warning,Alexandrium_catenella,1,74,0.62185,0.72548
quadtree_adaptive,Baseline,Baseline_roms,warning,Alexandrium_catenella,2,73,0.57851,0.70883
quadtree_adaptive,Baseline,Baseline_roms,warning,Alexandrium_catenella,3,189,0.27004,0.37785
quadtree_adaptive,Baseline,Baseline_roms,warning,Alexandrium_catenella,4,762,0.0432,0.52303
quadtree_adaptive,Baseline,Baseline_roms,warning,Alexandrium_catenella,5,84,0.73239,0.83995
quadtree_adaptive,Baseline,Baseline_roms,warning,Alexandrium_catenella,6,207,0.31004,0.34129
quadtree_adaptive,Baseline,Baseline_roms,warning,Alexandrium_catenella,7,86,0.49612,0.61374
quadtree_adaptive,Baseline,Baseline_roms,warning,Alexandrium_catenella,8,77,0.61654,0.70027
quadtree_adaptive,Baseline,Baseline_roms,warning,Alexandrium_catenella,9,75,0.54545,0.65202
quadtree_adaptive,Baseline,Baseline_only,warning,Dinophysis_acuminata,0,287,0.23243,0.35336
quadtree_adaptive,Baseline,Baseline_only,warning,Dinophysis_acuminata,1,328,0.46845,0.40734
quadtree_adaptive,Baseline,Baseline_only,warning,Dinophysis_acuminata,2,183,0.38828,0.42976
quadtree_adaptive,Baseline,Baseline_only,warning,Dinophysis_acuminata,3,752,0.92093,0.94554
quadtree_adaptive,Baseline,Baseline_only,warning,Dinophysis_acuminata,4,1177,0.68591,0.8254
quadtree_adaptive,Baseline,Baseline_only,warning,Dinophysis_acuminata,5,113,0.49091,0.40888
quadtree_adaptive,Baseline,Baseline_only,warning,Dinophysis_acuminata,6,585,0.9265,0.96548
quadtree_adaptive,Baseline,Baseline_only,warning,Dinophysis_acuminata,7,155,0.46602,0.42804
quadtree_adaptive,Baseline,Baseline_only,warning,Dinophysis_acuminata,8,154,0.41577,0.39004
quadtree_adaptive,Baseline,Baseline_only,warning,Dinophysis_acuminata,9,153,0.46939,0.42565
quadtree_adaptive,Baseline,Baseline_roms,warning,Dinophysis_acuminata,0,287,0.30027,0.36309
quadtree_adaptive,Baseline,Baseline_roms,warning,Dinophysis_acuminata,1,328,0.33193,0.47816
quadtree_adaptive,Baseline,Baseline_roms,warning,Dinophysis_acuminata,2,183,0.40741,0.48766
quadtree_adaptive,Baseline,Baseline_roms,warning,Dinophysis_acuminata,3,752,0.91141,0.90694
quadtree_adaptive,Baseline,Baseline_roms,warning,Dinophysis_acuminata,4,1177,0.65652,0.82552
quadtree_adaptive,Baseline,Baseline_roms,warning,Dinophysis_acuminata,5,113,0.53731,0.49414
quadtree_adaptive,Baseline,Baseline_roms,warning,Dinophysis_acuminata,6,585,0.93322,0.94807
quadtree_adaptive,Baseline,Baseline_roms,warning,Dinophysis_acuminata,7,155,0.51757,0.45371
quadtree_adaptive,Baseline,Baseline_roms,warning,Dinophysis_acuminata,8,154,0.39416,0.43375
quadtree_adaptive,Baseline,Baseline_roms,warning,Dinophysis_acuminata,9,153,0.50519,0.51264
quadtree_adaptive,Baseline,Baseline_only,warning,Dinophysis_norvegica,0,43,0.0,0.1249
quadtree_adaptive,Baseline,Baseline_only,warning,Dinophysis_norvegica,1,56,0.03279,0.07567
quadtree_adaptive,Baseline,Baseline_only,warning,Dinophysis_norvegica,2,43,0.08,0.21134
quadtree_adaptive,Baseline,Baseline_only,warning,Dinophysis_norvegica,3,134,0.02632,0.13522
quadtree_adaptive,Baseline,Baseline_only,warning,Dinophysis_norvegica,4,756,0.0,0.49083
quadtree_adaptive,Baseline,Baseline_only,warning,Dinophysis_norvegica,5,49,0.1,0.09811
quadtree_adaptive,Baseline,Baseline_only,warning,Dinophysis_norvegica,6,56,0.07937,0.08175
quadtree_adaptive,Baseline,Baseline_only,warning,Dinophysis_norvegica,7,43,0.03922,0.12721
quadtree_adaptive,Baseline,Baseline_only,warning,Dinophysis_norvegica,8,45,0.0,0.13849
quadtree_adaptive,Baseline,Baseline_only,warning,Dinophysis_norvegica,9,50,0.0,0.1362
quadtree_adaptive,Baseline,Baseline_roms,warning,Dinophysis_norvegica,0,43,0.03636,0.11331
quadtree_adaptive,Baseline,Baseline_roms,warning,Dinophysis_norvegica,1,56,0.03333,0.15155
quadtree_adaptive,Baseline,Baseline_roms,warning,Dinophysis_norvegica,2,43,0.08163,0.16675
quadtree_adaptive,Baseline,Baseline_roms,warning,Dinophysis_norvegica,3,134,0.02759,0.15753
quadtree_adaptive,Baseline,Baseline_roms,warning,Dinophysis_norvegica,4,756,0.0,0.50738
quadtree_adaptive,Baseline,Baseline_roms,warning,Dinophysis_norvegica,5,49,0.23333,0.28715
quadtree_adaptive,Baseline,Baseline_roms,warning,Dinophysis_norvegica,6,56,0.06931,0.05861
quadtree_adaptive,Baseline,Baseline_roms,warning,Dinophysis_norvegica,7,43,0.04,0.12851
quadtree_adaptive,Baseline,Baseline_roms,warning,Dinophysis_norvegica,8,45,0.03922,0.15965
quadtree_adaptive,Baseline,Baseline_roms,warning,Dinophysis_norvegica,9,50,0.0,0.18561
quadtree_adaptive,Baseline,Baseline_only,warning,Karenia,0,800,0.70653,0.93676
quadtree_adaptive,Baseline,Baseline_only,warning,Karenia,1,118,0.30159,0.3381
quadtree_adaptive,Baseline,Baseline_only,warning,Karenia,2,553,0.96289,0.99349
quadtree_adaptive,Baseline,Baseline_only,warning,Karenia,3,135,0.60729,0.67557
quadtree_adaptive,Baseline,Baseline_only,warning,Karenia,4,248,0.20408,0.273
quadtree_adaptive,Baseline,Baseline_only,warning,Karenia,5,124,0.30894,0.46187
quadtree_adaptive,Baseline,Baseline_only,warning,Karenia,6,132,0.61111,0.71995
quadtree_adaptive,Baseline,Baseline_only,warning,Karenia,7,132,0.65778,0.7603
quadtree_adaptive,Baseline,Baseline_only,warning,Karenia,8,133,0.68161,0.81522
quadtree_adaptive,Baseline,Baseline_only,warning,Karenia,9,137,0.56039,0.73336
quadtree_adaptive,Baseline,Baseline_roms,warning,Karenia,0,800,0.77164,0.96236
quadtree_adaptive,Baseline,Baseline_roms,warning,Karenia,1,118,0.23734,0.5238
quadtree_adaptive,Baseline,Baseline_roms,warning,Karenia,2,553,0.97222,0.99632
quadtree_adaptive,Baseline,Baseline_roms,warning,Karenia,3,135,0.68679,0.74357
quadtree_adaptive,Baseline,Baseline_roms,warning,Karenia,4,248,0.12903,0.34638
quadtree_adaptive,Baseline,Baseline_roms,warning,Karenia,5,124,0.24653,0.53864
quadtree_adaptive,Baseline,Baseline_roms,warning,Karenia,6,132,0.69058,0.77721
quadtree_adaptive,Baseline,Baseline_roms,warning,Karenia,7,132,0.69643,0.80261
quadtree_adaptive,Baseline,Baseline_roms,warning,Karenia,8,133,0.75918,0.85922
quadtree_adaptive,Baseline,Baseline_roms,warning,Karenia,9,137,0.76068,0.8593
quadtree_adaptive,Baseline,Baseline_only,warning,Pseudo-nitzschia,0,114,0.49143,0.56655
quadtree_adaptive,Baseline,Baseline_only,warning,Pseudo-nitzschia,1,110,0.29965,0.35054
quadtree_adaptive,Baseline,Baseline_only,warning,Pseudo-nitzschia,2,108,0.48052,0.66145
quadtree_adaptive,Baseline,Baseline_only,warning,Pseudo-nitzschia,3,215,0.37969,0.37631
quadtree_adaptive,Baseline,Baseline_only,warning,Pseudo-nitzschia,4,826,0.432,0.61327
quadtree_adaptive,Baseline,Baseline_only,warning,Pseudo-nitzschia,5,111,0.42857,0.49361
quadtree_adaptive,Baseline,Baseline_only,warning,Pseudo-nitzschia,6,301,0.41264,0.47386
quadtree_adaptive,Baseline,Baseline_only,warning,Pseudo-nitzschia,7,112,0.59893,0.68522
quadtree_adaptive,Baseline,Baseline_only,warning,Pseudo-nitzschia,8,112,0.54922,0.67282
quadtree_adaptive,Baseline,Baseline_only,warning,Pseudo-nitzschia,9,111,0.53061,0.56886
quadtree_adaptive,Baseline,Baseline_roms,warning,Pseudo-nitzschia,0,114,0.57778,0.70743
quadtree_adaptive,Baseline,Baseline_roms,warning,Pseudo-nitzschia,1,110,0.62626,0.64908
quadtree_adaptive,Baseline,Baseline_roms,warning,Pseudo-nitzschia,2,108,0.58757,0.73837
quadtree_adaptive,Baseline,Baseline_roms,warning,Pseudo-nitzschia,3,215,0.42129,0.51311
quadtree_adaptive,Baseline,Baseline_roms,warning,Pseudo-nitzschia,4,826,0.41957,0.64804
quadtree_adaptive,Baseline,Baseline_roms,warning,Pseudo-nitzschia,5,111,0.54335,0.58977
quadtree_adaptive,Baseline,Baseline_roms,warning,Pseudo-nitzschia,6,301,0.47117,0.50653
quadtree_adaptive,Baseline,Baseline_roms,warning,Pseudo-nitzschia,7,112,0.69036,0.77005
quadtree_adaptive,Baseline,Baseline_roms,warning,Pseudo-nitzschia,8,112,0.74757,0.8136
quadtree_adaptive,Baseline,Baseline_roms,warning,Pseudo-nitzschia,9,111,0.64039,0.73319
quadtree_adaptive,C2RCC,C2RCC_only,warning,Alexandrium_catenella,0,69,0.44118,0.44133
quadtree_adaptive,C2RCC,C2RCC_only,warning,Alexandrium_catenella,1,74,0.35897,0.45509
quadtree_adaptive,C2RCC,C2RCC_only,warning,Alexandrium_catenella,2,73,0.41026,0.51161
quadtree_adaptive,C2RCC,C2RCC_only,warning,Alexandrium_catenella,3,189,0.26578,0.32465
quadtree_adaptive,C2RCC,C2RCC_only,warning,Alexandrium_catenella,4,762,0.06112,0.51129
quadtree_adaptive,C2RCC,C2RCC_only,warning,Alexandrium_catenella,5,84,0.29831,0.25373
quadtree_adaptive,C2RCC,C2RCC_only,warning,Alexandrium_catenella,6,207,0.26816,0.32628
quadtree_adaptive,C2RCC,C2RCC_only,warning,Alexandrium_catenella,7,86,0.47692,0.56484
quadtree_adaptive,C2RCC,C2RCC_only,warning,Alexandrium_catenella,8,77,0.4697,0.51691
quadtree_adaptive,C2RCC,C2RCC_only,warning,Alexandrium_catenella,9,75,0.4,0.44323
quadtree_adaptive,C2RCC,C2RCC_roms,warning,Alexandrium_catenella,0,69,0.52174,0.53345
quadtree_adaptive,C2RCC,C2RCC_roms,warning,Alexandrium_catenella,1,74,0.63333,0.65154
quadtree_adaptive,C2RCC,C2RCC_roms,warning,Alexandrium_catenella,2,73,0.56911,0.6449
quadtree_adaptive,C2RCC,C2RCC_roms,warning,Alexandrium_catenella,3,189,0.29752,0.38965
quadtree_adaptive,C2RCC,C2RCC_roms,warning,Alexandrium_catenella,4,762,0.04046,0.54454
quadtree_adaptive,C2RCC,C2RCC_roms,warning,Alexandrium_catenella,5,84,0.75817,0.83519
quadtree_adaptive,C2RCC,C2RCC_roms,warning,Alexandrium_catenella,6,207,0.33621,0.35748
quadtree_adaptive,C2RCC,C2RCC_roms,warning,Alexandrium_catenella,7,86,0.46875,0.56497
quadtree_adaptive,C2RCC,C2RCC_roms,warning,Alexandrium_catenella,8,77,0.58824,0.67786
quadtree_adaptive,C2RCC,C2RCC_roms,warning,Alexandrium_catenella,9,75,0.53913,0.61135
quadtree_adaptive,C2RCC,C2RCC_only,warning,Dinophysis_acuminata,0,287,0.28322,0.32615
quadtree_adaptive,C2RCC,C2RCC_only,warning,Dinophysis_acuminata,1,328,0.49264,0.40324
quadtree_adaptive,C2RCC,C2RCC_only,warning,Dinophysis_acuminata,2,183,0.38532,0.39141
quadtree_adaptive,C2RCC,C2RCC_only,warning,Dinophysis_acuminata,3,752,0.80552,0.90215
quadtree_adaptive,C2RCC,C2RCC_only,warning,Dinophysis_acuminata,4,1177,0.74515,0.79493
quadtree_adaptive,C2RCC,C2RCC_only,warning,Dinophysis_acuminata,5,113,0.16923,0.27384
quadtree_adaptive,C2RCC,C2RCC_only,warning,Dinophysis_acuminata,6,585,0.85317,0.93691
quadtree_adaptive,C2RCC,C2RCC_only,warning,Dinophysis_acuminata,7,155,0.46197,0.4645
quadtree_adaptive,C2RCC,C2RCC_only,warning,Dinophysis_acuminata,8,154,0.36559,0.39333
quadtree_adaptive,C2RCC,C2RCC_only,warning,Dinophysis_acuminata,9,153,0.50667,0.46578
quadtree_adaptive,C2RCC,C2RCC_roms,warning,Dinophysis_acuminata,0,287,0.30481,0.38544
quadtree_adaptive,C2RCC,C2RCC_roms,warning,Dinophysis_acuminata,1,328,0.36874,0.485
quadtree_adaptive,C2RCC,C2RCC_roms,warning,Dinophysis_acuminata,2,183,0.44138,0.48322
quadtree_adaptive,C2RCC,C2RCC_roms,warning,Dinophysis_acuminata,3,752,0.84626,0.89086
quadtree_adaptive,C2RCC,C2RCC_roms,warning,Dinophysis_acuminata,4,1177,0.6422,0.80624
quadtree_adaptive,C2RCC,C2RCC_roms,warning,Dinophysis_acuminata,5,113,0.39858,0.39483
quadtree_adaptive,C2RCC,C2RCC_roms,warning,Dinophysis_acuminata,6,585,0.88752,0.92894
quadtree_adaptive,C2RCC,C2RCC_roms,warning,Dinophysis_acuminata,7,155,0.51988,0.44428
quadtree_adaptive,C2RCC,C2RCC_roms,warning,Dinophysis_acuminata,8,154,0.39844,0.47135
quadtree_adaptive,C2RCC,C2RCC_roms,warning,Dinophysis_acuminata,9,153,0.51799,0.527
quadtree_adaptive,C2RCC,C2RCC_only,warning,Dinophysis_norvegica,0,43,0.05769,0.06137
quadtree_adaptive,C2RCC,C2RCC_only,warning,Dinophysis_norvegica,1,56,0.03333,0.09694
quadtree_adaptive,C2RCC,C2RCC_only,warning,Dinophysis_norvegica,2,43,0.0,0.1207
quadtree_adaptive,C2RCC,C2RCC_only,warning,Dinophysis_norvegica,3,134,0.02632,0.14533
quadtree_adaptive,C2RCC,C2RCC_only,warning,Dinophysis_norvegica,4,756,0.00791,0.45434
quadtree_adaptive,C2RCC,C2RCC_only,warning,Dinophysis_norvegica,5,49,0.0,0.03305
quadtree_adaptive,C2RCC,C2RCC_only,warning,Dinophysis_norvegica,6,56,0.0495,0.05826
quadtree_adaptive,C2RCC,C2RCC_only,warning,Dinophysis_norvegica,7,43,0.0,0.09041
quadtree_adaptive,C2RCC,C2RCC_only,warning,Dinophysis_norvegica,8,45,0.15385,0.21647
quadtree_adaptive,C2RCC,C2RCC_only,warning,Dinophysis_norvegica,9,50,0.12346,0.13753
quadtree_adaptive,C2RCC,C2RCC_roms,warning,Dinophysis_norvegica,0,43,0.03509,0.13001
quadtree_adaptive,C2RCC,C2RCC_roms,warning,Dinophysis_norvegica,1,56,0.06557,0.15754
quadtree_adaptive,C2RCC,C2RCC_roms,warning,Dinophysis_norvegica,2,43,0.03922,0.13114
quadtree_adaptive,C2RCC,C2RCC_roms,warning,Dinophysis_norvegica,3,134,0.02703,0.16149
quadtree_adaptive,C2RCC,C2RCC_roms,warning,Dinophysis_norvegica,4,756,0.0,0.50493
quadtree_adaptive,C2RCC,C2RCC_roms,warning,Dinophysis_norvegica,5,49,0.09836,0.1595
quadtree_adaptive,C2RCC,C2RCC_roms,warning,Dinophysis_norvegica,6,56,0.04301,0.05529
quadtree_adaptive,C2RCC,C2RCC_roms,warning,Dinophysis_norvegica,7,43,0.0339,0.09948
quadtree_adaptive,C2RCC,C2RCC_roms,warning,Dinophysis_norvegica,8,45,0.15094,0.23899
quadtree_adaptive,C2RCC,C2RCC_roms,warning,Dinophysis_norvegica,9,50,0.08108,0.15571
quadtree_adaptive,C2RCC,C2RCC_only,warning,Karenia,0,800,0.47451,0.92851
quadtree_adaptive,C2RCC,C2RCC_only,warning,Karenia,1,118,0.64045,0.65991
quadtree_adaptive,C2RCC,C2RCC_only,warning,Karenia,2,553,0.96075,0.99274
quadtree_adaptive,C2RCC,C2RCC_only,warning,Karenia,3,135,0.64979,0.71806
quadtree_adaptive,C2RCC,C2RCC_only,warning,Karenia,4,248,0.1634,0.2996
quadtree_adaptive,C2RCC,C2RCC_only,warning,Karenia,5,124,0.47191,0.44601
quadtree_adaptive,C2RCC,C2RCC_only,warning,Karenia,6,132,0.53704,0.61966
quadtree_adaptive,C2RCC,C2RCC_only,warning,Karenia,7,132,0.60952,0.71678
quadtree_adaptive,C2RCC,C2RCC_only,warning,Karenia,8,133,0.57407,0.71685
quadtree_adaptive,C2RCC,C2RCC_only,warning,Karenia,9,137,0.62609,0.76749
quadtree_adaptive,C2RCC,C2RCC_roms,warning,Karenia,0,800,0.61008,0.93951
quadtree_adaptive,C2RCC,C2RCC_roms,warning,Karenia,1,118,0.28571,0.54739
quadtree_adaptive,C2RCC,C2RCC_roms,warning,Karenia,2,553,0.97127,0.99462
quadtree_adaptive,C2RCC,C2RCC_roms,warning,Karenia,3,135,0.7265,0.74707
quadtree_adaptive,C2RCC,C2RCC_roms,warning,Karenia,4,248,0.19377,0.36336
quadtree_adaptive,C2RCC,C2RCC_roms,warning,Karenia,5,124,0.22405,0.47667
quadtree_adaptive,C2RCC,C2RCC_roms,warning,Karenia,6,132,0.72477,0.77139
quadtree_adaptive,C2RCC,C2RCC_roms,warning,Karenia,7,132,0.69869,0.79499
quadtree_adaptive,C2RCC,C2RCC_roms,warning,Karenia,8,133,0.70732,0.82507
quadtree_adaptive,C2RCC,C2RCC_roms,warning,Karenia,9,137,0.72874,0.86021
quadtree_adaptive,C2RCC,C2RCC_only,warning,Pseudo-nitzschia,0,114,0.45217,0.38871
quadtree_adaptive,C2RCC,C2RCC_only,warning,Pseudo-nitzschia,1,110,0.33577,0.42737
quadtree_adaptive,C2RCC,C2RCC_only,warning,Pseudo-nitzschia,2,108,0.51977,0.59824
quadtree_adaptive,C2RCC,C2RCC_only,warning,Pseudo-nitzschia,3,215,0.34031,0.389
quadtree_adaptive,C2RCC,C2RCC_only,warning,Pseudo-nitzschia,4,826,0.4239,0.61466
quadtree_adaptive,C2RCC,C2RCC_only,warning,Pseudo-nitzschia,5,111,0.18325,0.26699
quadtree_adaptive,C2RCC,C2RCC_only,warning,Pseudo-nitzschia,6,301,0.54973,0.57803
